CQD,Shahrekord Airport,Shahre Kord,Iran,32.29719925,50.84220123
DHM,Kangra Airport,Kangra,India,32.1651001,76.26339722
NDC,Nanded Airport,Nanded,India,19.18330002,77.3167038
SLV,Shimla Airport,Shimla,India,31.0818,77.068001
IGG,Igiugig Airport,Igiugig,United States,59.32400131,-155.9019928
KNW,New Stuyahok Airport,New Stuyahok,United States,59.44990158,-157.3280029
KVC,King Cove Airport,King Cove,United States,55.11629868,-162.2660065
PTH,Port Heiden Airport,Port Heiden,United States,56.95909882,-158.6329956
TOG,Togiak Airport,Togiak Village,United States,59.05279922,-160.3970032
EGN,Geneina Airport,Geneina,Sudan,13.48169994,22.46719933
LKH,Long Akah Airport,Long Akah,Malaysia,3.299999952,114.7829971
WLH,Walaha Airport,Walaha,Vanuatu,-15.4119997,167.6909943
CHG,Chaoyang Airport,Chaoyang,China,41.538101,120.434998
UAS,Buffalo Spring,Samburu South,Kenya,0.530583,37.534195
BHG,Brus Laguna Airport,Brus Laguna,Honduras,15.7631,-84.543602
YVB,Bonaventure Airport,Bonaventure,Canada,48.07109833,-65.46029663
SKT,Sialkot Airport,Sialkot,Pakistan,32.53555679,74.3638916
PDP,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,-34.85509872,-55.09429932
WVB,Walvis Bay Airport,Walvis Bay,Namibia,-22.9799,14.6453
MPA,Katima Mulilo Airport,Mpacha,Namibia,-17.634399,24.176701
AOE,Anadolu Airport,Eskissehir,Turkey,39.809898,30.5194
CKZ,Çanakkale Airport,Canakkale,Turkey,40.13769913,26.42679977
MSR,Muş Airport,Mus,Turkey,38.74779892,41.66120148
NOP,Sinop Airport,Sinop,Turkey,42.01580048,35.06639862
TEQ,Tekirdağ Çorlu Airport,Çorlu,Turkey,41.13819885,27.91909981
YEI,Bursa Yenişehir Airport,Yenisehir,Turkey,40.25519943,29.56259918
LSS,Terre-de-Haut Airport,Les Saintes,Guadeloupe,15.86439991,-61.58060074
KMV,Kalay Airport,Kalemyo,Myanmar,23.18880081,94.05110168
VQS,Vieques Airport,Vieques Island,Puerto Rico,18.11580086,-65.42269897
YIF,St Augustin Airport,St-Augustin,Canada,51.21170044,-58.65829849
HDM,Hamadan Airport,Hamadan,Iran,34.86920166,48.55250168
MRQ,Marinduque Airport,Gasan,Philippines,13.36100006,121.8259964
GFN,Grafton Airport,Grafton,Australia,-29.75939941,153.0299988
OAG,Orange Airport,Orange,Australia,-33.38169861,149.1329956
TRO,Taree Airport,Taree,Australia,-31.8885994,152.5140076
COQ,Choibalsan Airport,Choibalsan,Mongolia,48.13570023,114.6460037
HOH,Hohenems-Dornbirn Airport,Hohenems,Austria,47.38499832,9.699999809
ESC,Delta County Airport,Escanaba,United States,45.72269821,-87.09369659
YAK,Yakutat Airport,Yakutat,United States,59.50329971,-139.6600037
GUL,Goulburn Airport,Goulburn,Australia,-34.81029892,149.7259979
CES,Cessnock Airport,Cessnock,Australia,-32.787498,151.341995
NSO,Scone Airport,Scone,Australia,-32.03720093,150.8320007
DGE,Mudgee Airport,Mudgee,Australia,-32.5625,149.6109924
MTL,Maitland Airport,Maitland,Australia,-32.701265,151.492912
CPX,Benjamin Rivera Noriega Airport,Culebra Island,Puerto Rico,18.313289,-65.304324
MWA,Williamson County Regional Airport,Marion,United States,37.75500107,-89.01110077
OCN,Oceanside Municipal Airport,Fraser Island,Australia,33.21730042,-117.3539963
KIK,Kirkuk Air Base,Kirkuk,Iraq,35.4695015,44.34889984
XJD,Al Udeid Air Base,Doha,Qatar,25.11730003,51.31499863
GBZ,Great Barrier Aerodrome,Claris,New Zealand,-36.24140167,175.4720001
IMT,Ford Airport,Iron Mountain,United States,45.81840134,-88.11450195
AET,Allakaket Airport,Allakaket,United States,66.55180359,-152.621994
MGC,Michigan City Municipal Airport,Michigan City,United States,41.70330048,-86.82119751
SWD,Seward Airport,Seward,United States,60.12689972,-149.4190063
GRM,Grand Marais Cook County Airport,Grand Marais,United States,47.8382988,-90.38289642
AUW,Wausau Downtown Airport,Wausau,United States,44.92620087,-89.62660217
MYP,Mary Airport,Mary,Turkmenistan,37.6194,61.896702
MVA,Reykjahlíð Airport,Myvatn,Iceland,65.65579987,-16.91810036
QSA,Sabadell Airport,Sabadell,Spain,41.52090073,2.105079889
WSY,Whitsunday Island Airport,Airlie Beach,Australia,-20.27611,148.755
MIE,Delaware County Johnson Field,Muncie,United States,40.24229813,-85.39589691
LAF,Purdue University Airport,Lafayette,United States,40.41230011,-86.93689728
VGT,North Las Vegas Airport,Las Vegas,United States,36.21070099,-115.1940002
ENW,Kenosha Regional Airport,Kenosha,United States,42.59569931,-87.92780304
MTJ,Montrose Regional Airport,Montrose CO,United States,38.50979996,-107.8939972
RIW,Riverton Regional Airport,Riverton WY,United States,43.06420136,-108.4599991
PDT,Eastern Oregon Regional At Pendleton Airport,Pendleton,United States,45.69509888,-118.8410034
LYM,Lympne Airport,Lympne,United Kingdom,51.08,1.013
PKH,Porto Cheli Airport,Porto Heli,Greece,37.297501,23.1478
KTR,Tindal Airport,Katherine,Australia,-14.52110004,132.378006
NOA,Nowra Airport,Nowra,Australia,-34.94889832,150.5370026
UCK,Lutsk Airport,Lutsk,Ukraine,50.678404,25.487165
CEJ,Chernihiv Shestovitsa Airport,Chernigov,Ukraine,51.40219879,31.1583004
BQT,Brest Airport,Brest,Belarus,52.108299,23.8981
OSH,Wittman Regional Airport,Oshkosh,United States,43.9844017,-88.55699921
AGE,Wangerooge Airport,Wangerooge,Germany,53.78277969,7.913888931
BXG,Bendigo Airport,Bendigo,Australia,-36.73939896,144.3300018
EAT,Pangborn Memorial Airport,Wenatchee,United States,47.39889908,-120.2070007
ARE,Antonio Nery Juarbe Pol Airport,Arecibo,Puerto Rico,18.45000076,-66.6753006
RIN,Ringi Cove Airport,Ringi Cove,Solomon Islands,-8.126390457,157.1430054
KCK,Kirensk Airport,Kirensk,Russia,57.773,108.064
UKX,Ust-Kut Airport,Ust-Kut,Russia,56.8567009,105.7300034
RMT,Rimatara Airport,Rimatara,French Polynesia,-22.63725,-152.8059
QLS,Lausanne-Blécherette Airport,Lausanne,Switzerland,46.54529953,6.616670132
ZJI,Locarno Airport,Locarno,Switzerland,46.16080093,8.878609657
QNC,Neuchatel Airport,Neuchatel,Switzerland,46.95750046,6.864719868
TGK,Taganrog Yuzhny Airport,Taganrog,Russia,47.1983333,38.8491667
GDZ,Gelendzhik Airport,Gelendzhik,Russia,44.58209263,38.01248074
ZIA,Zhukovsky International Airport,Ramenskoe,Russia,55.553299,38.150002
IAR,Tunoshna Airport,Yaroslavl,Russia,57.56069946,40.15739822
OHE,Gu-Lian Airport,Mohe County,China,52.91277778,122.43
JNG,Jining Qufu Airport,Jining,China,35.292778,116.346667
DRK,Drake Bay Airport,Puntarenas,Costa Rica,8.71889019,-83.64170074
AAT,Altay Air Base,Altay,China,47.74988556,88.0858078
TZL,Tuzla International Airport,Null,Bosnia and Herzegovina,44.45869827,18.72480011
FWH,NAS Fort Worth JRB/Carswell Field,Dallas,United States,32.76919937,-97.4414978
NYT,Naypyidaw Airport,Naypyidaw,Burma,19.623501,96.200996
VBP,Bokpyinn Airport,Bokepyin,Burma,11.1494,98.735901
NZH,Manzhouli Xijiao Airport,Manzhouli,China,49.566667,117.33
WUA,Wuhai Airport,Wuhai,China,39.7934,106.7993
GYY,Gary Chicago International Airport,Gary,United States,41.61629868,-87.41280365
BRD,Brainerd Lakes Regional Airport,Brainerd,United States,46.39830017,-94.13809967
LWB,Greenbrier Valley Airport,Lewisburg,United States,37.85829926,-80.39949799
PGV,Pitt Greenville Airport,Greenville,United States,35.6352005,-77.38529968
CYF,Chefornak Airport,Chefornak,United States,60.14920044,-164.2859955
OXR,Oxnard Airport,Oxnard,United States,34.20080185,-119.2070007
BKG,Branson Airport,Branson,United States,36.532082,-93.200544
TEN,Tongren Fenghuang Airport,Tongren,China,27.883333,109.308889
JGS,Jinggangshan Airport,Jian,China,26.85689926,114.7369995
NIU,Naiu Airport,Niau,French Polynesia,-16.1191,-146.3683
SCH,Schenectady County Airport,Scotia NY,United States,42.85250092,-73.92890167
NBC,Begishevo Airport,Nizhnekamsk,Russia,55.56470108,52.09249878
QRW,Warri Airport,Osubi,Nigeria,5.59611,5.81778
IAO,Siargao Airport,Siargao,Philippines,9.8591,126.014
LGO,Langeoog Airport,Langeoog,Germany,53.74250031,7.497777939
NLP,Nelspruit Airport,Nelspruit,South Africa,-25.5,30.91379929
CKC,Cherkasy International Airport,Cherkassy,Ukraine,49.41559982,31.99530029
UST,Northeast Florida Regional Airport,St. Augustine Airport,United States,29.9592,-81.339798
NLV,Mykolaiv International Airport,Nikolayev,Ukraine,47.05789948,31.9197998
RHP,Ramechhap Airport,Ramechhap,Nepal,27.3939991,86.06140137
STS,Charles M. Schulz Sonoma County Airport,Santa Rosa,United States,38.50899887,-122.8130035
ISM,Kissimmee Gateway Airport,Kissimmee,United States,28.28980064,-81.43710327
LCQ,Lake City Gateway Airport,Lake City,United States,30.18199921,-82.57689667
LGU,Logan-Cache Airport,Logan,United States,41.79119873,-111.8519974
BMC,Brigham City Regional Airport,Brigham City,United States,41.552399,-112.061996
ASE,Aspen-Pitkin Co/Sardy Field,Aspen,United States,39.22320175,-106.8690033
ULV,Ulyanovsk Baratayevka Airport,Ulyanovsk,Russia,54.2682991,48.22669983
ERV,Kerrville Municipal Louis Schreiner Field,Kerrville,United States,29.97669983,-99.08570099
GED,Sussex County Airport,Georgetown,United States,38.68920135,-75.35890198
ZSW,Prince Rupert/Seal Cove Seaplane Base,Prince Rupert,Canada,54.33330154,-130.2830048
GBD,Great Bend Municipal Airport,Great Bend,United States,38.34429932,-98.85919952
HYS,Hays Regional Airport,Hays,United States,38.84220123,-99.27320099
SUS,Spirit of St Louis Airport,Null,United States,38.66210175,-90.65200043
LYU,Ely Municipal Airport,Ely,United States,47.82450104,-91.83070374
GPZ,Grand Rapids Itasca Co-Gordon Newstrom field,Grand Rapids MN,United States,47.21110153,-93.50980377
TVF,Thief River Falls Regional Airport,Thief River Falls,United States,48.06570053,-96.18499756
EGV,Eagle River Union Airport,Eagle River,United States,45.93230057,-89.26830292
ARV,Lakeland-Noble F. Lee Memorial field,Minocqua - Woodruff,United States,45.92789841,-89.73090363
YBV,Berens River Airport,Berens River,Canada,52.358898,-97.018303
AVX,Catalina Airport,Catalina Island,United States,33.4049,-118.416
MHV,Mojave Airport,Mojave,United States,35.05939865,-118.1520004
ZIN,Interlaken Air Base,Interlaken,Switzerland,46.6766014,7.8790798
INQ,Inisheer Aerodrome,Inisheer,Ireland,53.06470108,-9.510899544
SWT,Strezhevoy Airport,Strezhevoy,Russia,60.70940018,77.66000366
HUT,Hutchinson Municipal Airport,Hutchinson,United States,38.06549835,-97.86060333
OAI,Bagram Air Base,Kabul,Afghanistan,34.94609833,69.26499939
AKH,Prince Sultan Air Base,Al Kharj,Saudi Arabia,24.06270027,47.58050156
STJ,Rosecrans Memorial Airport,Rosecrans,United States,39.77190018,-94.90969849
VOK,Volk Field,Camp Douglas,United States,43.93899918,-90.25340271
GUC,Gunnison Crested Butte Regional Airport,Gunnison,United States,38.53390121,-106.9329987
SIA,Xi'an Xiguan Airport,Xi\'AN,China,34.376701,109.120003
TOA,Zamperini Field,Torrance,United States,33.80339813,-118.3399963
MBL,Manistee Co Blacker Airport,Manistee,United States,44.2723999,-86.24690247
PGD,Charlotte County Airport,Punta Gorda,United States,26.92020035,-81.9905014
WFK,Northern Aroostook Regional Airport,Frenchville,United States,47.28549957,-68.31279755
JHW,Chautauqua County-Jamestown Airport,Jamestown,United States,42.15340042,-79.25800323
YTM,La Macaza / Mont-Tremblant International Inc Airport,Mont-Tremblant,Canada,46.40940094,-74.77999878
SME,Lake Cumberland Regional Airport,Somerset,United States,37.05339813,-84.61589813
SHD,Shenandoah Valley Regional Airport,Weyers Cave,United States,38.26380157,-78.89640045
DVL,Devils Lake Regional Airport,Devils Lake,United States,48.11420059,-98.90879822
DIK,Dickinson Theodore Roosevelt Regional Airport,Dickinson,United States,46.79740143,-102.802002
SDY,Sidney - Richland Regional Airport,Sidney,United States,47.706902,-104.193001
CDR,Chadron Municipal Airport,Chadron,United States,42.83760071,-103.0950012
AIA,Alliance Municipal Airport,Alliance,United States,42.05319977,-102.8040009
MCK,Mc Cook Ben Nelson Regional Airport,McCook,United States,40.20629883,-100.5920029
MTH,The Florida Keys Marathon Airport,Marathon,United States,24.726101,-81.051399
GDV,Dawson Community Airport,Glendive,United States,47.13869858,-104.8069992
OLF,L M Clayton Airport,Wolf Point,United States,48.0945015,-105.5749969
WYS,Yellowstone Airport,West Yellowstone,United States,44.68840027,-111.1179962
ALS,San Luis Valley Regional Bergman Field,Alamosa,United States,37.434898,-105.866997
CNY,Canyonlands Field,Moab,United States,38.75500107,-109.7549973
ELY,Ely Airport Yelland Field,Ely,United States,39.29970169,-114.8420029
VEL,Vernal Regional Airport,Vernal,United States,40.4408989,-109.5100021
RUI,Sierra Blanca Regional Airport,Ruidoso,United States,33.46279907,-105.5350037
SOW,Show Low Regional Airport,Show Low,United States,34.26549912,-110.0059967
MYL,McCall Municipal Airport,McCall,United States,44.88970184,-116.1009979
SMN,Lemhi County Airport,Salmon,United States,45.12379837,-113.8809967
MMH,Mammoth Yosemite Airport,Mammoth Lakes,United States,37.62409973,-118.8379974
FRD,Friday Harbor Airport,Friday Harbor,United States,48.52199936,-123.0240021
ESD,Orcas Island Airport,Eastsound,United States,48.70819855,-122.9100037
AST,Astoria Regional Airport,Astoria,United States,46.15800095,-123.8789978
ONP,Newport Municipal Airport,Newport,United States,44.580399,-124.057999
EMK,Emmonak Airport,Emmonak,United States,62.78609848,-164.4909973
UNK,Unalakleet Airport,Unalakleet,United States,63.88840103,-160.798996
UUK,Ugnu-Kuparuk Airport,Kuparuk,United States,70.33080292,-149.5980072
SHX,Shageluk Airport,Shageluk,United States,62.69229889,-159.5690002
CHU,Chuathbaluk Airport,Chuathbaluk,United States,61.579102,-159.216003
NUI,Nuiqsut Airport,Nuiqsut,United States,70.20999908,-151.0059967
EEK,Eek Airport,Eek,United States,60.21367264,-162.0438843
KUK,Kasigluk Airport,Kasigluk,United States,60.87440109,-162.5240021
KWT,Kwethluk Airport,Kwethluk,United States,60.79029846,-161.4440002
KWK,Kwigillingok Airport,Kwigillingok,United States,59.876499,-163.169005
MLL,Marshall Don Hunter Sr Airport,Marshall,United States,61.86429977,-162.026001
RSH,Russian Mission Airport,Russian Mission,United States,61.77888489,-161.319458
KGK,Koliganek Airport,Koliganek,United States,59.72660065,-157.2590027
KMO,Manokotak Airport,Manokotak,United States,58.99020004,-159.0500031
CIK,Chalkyitsik Airport,Chalkyitsik,United States,66.64499664,-143.7400055
EAA,Eagle Airport,Eagle,United States,64.77639771,-141.151001
HUS,Hughes Airport,Hughes,United States,66.04109955,-154.2630005
HSL,Huslia Airport,Huslia,United States,65.69789886,-156.3509979
NUL,Nulato Airport,Nulato,United States,64.729301,-158.074005
VEE,Venetie Airport,Venetie,United States,67.00869751,-146.3659973
WBQ,Beaver Airport,Beaver,United States,66.36219788,-147.4069977
CEM,Central Airport,Central,United States,65.57379913,-144.7830048
SHG,Shungnak Airport,Shungnak,United States,66.88809967,-157.1620026
IYK,Inyokern Airport,Inyokern,United States,35.65879822,-117.8300018
VIS,Visalia Municipal Airport,Visalia,United States,36.31869888,-119.3929977
MCE,Merced Regional Macready Field,Merced,United States,37.28469849,-120.5139999
CYR,Laguna de Los Patos International Airport,Colonia,Uruguay,-34.45640182,-57.77059937
CPQ,Amarais Airport,Campinas,Brazil,-22.85919952,-47.10820007
GYR,Phoenix Goodyear Airport,Goodyear,United States,33.42250061,-112.3759995
TWB,Toowoomba Airport,Toowoomba,Australia,-27.542801,151.916
BBL,Ballera Airport,Ballera,Australia,-27.405633,141.809458
AYK,Arkalyk North Airport,Arkalyk,Kazakhstan,50.3185997,66.95279694
AGN,Angoon Seaplane Base,Angoon,United States,57.503601,-134.585007
ELV,Elfin Cove Seaplane Base,Elfin Cove,United States,58.19520187,-136.3470001
FNR,Funter Bay Seaplane Base,Funter Bay,United States,58.25439835,-134.897995
HNH,Hoonah Airport,Hoonah,United States,58.0961,-135.410111
MTM,Metlakatla Seaplane Base,Metakatla,United States,55.131001,-131.578003
HYG,Hydaburg Seaplane Base,Hydaburg,United States,55.20629883,-132.8280029
EGX,Egegik Airport,Egegik,United States,58.1855011,-157.375
KPV,Perryville Airport,Perryville,United States,55.905998,-159.162993
PIP,Pilot Point Airport,Pilot Point,United States,57.58039856,-157.5720062
WSN,South Naknek Nr 2 Airport,South Naknek,United States,58.70339966,-157.0079956
AKK,Akhiok Airport,Akhiok,United States,56.93870163,-154.1829987
KYK,Karluk Airport,Karluk,United States,57.56710052,-154.4499969
KLN,Larsen Bay Airport,Larsen Bay,United States,57.53509903,-153.9779968
ABL,Ambler Airport,Ambler,United States,67.1063,-157.856989
BKC,Buckland Airport,Buckland,United States,65.9815979,-161.1490021
IAN,Bob Baker Memorial Airport,Kiana,United States,66.97599792,-160.4369965
OBU,Kobuk Airport,Kobuk,United States,66.91230011,-156.8970032
ORV,Robert (Bob) Curtis Memorial Airport,Noorvik,United States,66.81790161,-161.0189972
WLK,Selawik Airport,Selawik,United States,66.60009766,-159.9859924
KTS,Brevig Mission Airport,Brevig Mission,United States,65.33129883,-166.4660034
ELI,Elim Airport,Elim,United States,64.61470032,-162.2720032
GLV,Golovin Airport,Golovin,United States,64.55049896,-163.0070038
TLA,Teller Airport,Teller,United States,65.24040222,-166.3390045
WAA,Wales Airport,Wales,United States,65.622593,-168.095
WMO,White Mountain Airport,White Mountain,United States,64.68920136,-163.4129944
KKA,Koyuk Alfred Adams Airport,Koyuk,United States,64.9394989,-161.154007
SMK,St Michael Airport,St. Michael,United States,63.49010086,-162.1100006
SKK,Shaktoolik Airport,Shaktoolik,United States,64.37110138,-161.223999
TNC,Tin City Long Range Radar Station Airport,Tin City,United States,65.56310272,-167.9219971
AKB,Atka Airport,Atka,United States,52.22029877,-174.2059937
IKO,Nikolski Air Station,Nikolski,United States,52.9416008,-168.848999
CYT,Yakataga Airport,Yakataga,United States,60.080974,-142.494541
AUK,Alakanuk Airport,Alakanuk,United States,62.68004227,-164.6599274
KPN,Kipnuk Airport,Kipnuk,United States,59.93299866,-164.0310059
KFP,False Pass Airport,False Pass,United States,54.84740067,-163.4100037
NLG,Nelson Lagoon Airport,Nelson Lagoon,United States,56.00749969,-161.1600037
PML,Port Moller Airport,Cold Bay,United States,56.00600052,-160.5610046
KLW,Klawock Airport,Klawock,United States,55.57920074,-133.076004
KWN,Quinhagak Airport,Quinhagak,United States,59.7551,-161.845
KOT,Kotlik Airport,Kotlik,United States,63.0306015,-163.5330048
KYU,Koyukuk Airport,Koyukuk,United States,64.87609863,-157.727005
SCM,Scammon Bay Airport,Scammon Bay,United States,61.84529877,-165.5709991
NNL,Nondalton Airport,Nondalton,United States,59.98020172,-154.8390045
KKH,Kongiganak Airport,Kongiganak,United States,59.96080017,-162.8809967
NIB,Nikolai Airport,Nikolai,United States,63.0186,-154.358002
AKI,Akiak Airport,Akiak,United States,60.9029007,-161.2310028
AIN,Wainwright Airport,Wainwright,United States,70.63800049,-159.9949951
APZ,Zapala Airport,ZAPALA,Argentina,-38.975498,-70.113602
RDS,Rincon De Los Sauces Airport,Rincon de los Sauces,Argentina,-37.3905983,-68.90419769
PNT,Tte. Julio Gallardo Airport,Puerto Natales,Chile,-51.67150116,-72.52839661
SGV,Sierra Grande Airport,Sierra Grande,Argentina,-41.59170151,-65.33940125
IGB,Cabo F.A.A. H. R. Bordón Airport,Ingeniero Jacobacci,Argentina,-41.32089996,-69.57489777
NCN,Chenega Bay Airport,Chenega,United States,60.07730103,-147.9920044
TKJ,Tok Junction Airport,Tok,United States,63.32949829,-142.9539948
IRC,Circle City /New/ Airport,Circle,United States,65.830498,-144.076008
SLQ,Sleetmute Airport,Sleetmute,United States,61.70050049,-157.1660004
LMA,Minchumina Airport,Lake Minchumina,United States,63.886002,-152.302002
MLY,Manley Hot Springs Airport,Manley Hot Springs,United States,64.99759674,-150.6439972
YNP,Natuashish Airport,Natuashish,Canada,55.913898,-61.184399
YSO,Postville Airport,Postville,Canada,54.9105,-59.78507
YWB,Kangiqsujuaq (Wakeham Bay) Airport,Kangiqsujuaq,Canada,61.58860016,-71.92939758
YTF,Alma Airport,Alma,Canada,48.50889969,-71.64189911
YGV,Havre St Pierre Airport,Havre-Saint-Pierre,Canada,50.2818985,-63.6114006
YXK,Rimouski Airport,Rimouski,Canada,48.47809982,-68.49690247
XTL,Tadoule Lake Airport,Tadoule Lake,Canada,58.7061,-98.512199
XLB,Lac Brochet Airport,Lac Brochet,Canada,58.61750031,-101.4690018
XSI,South Indian Lake Airport,South Indian Lake,Canada,56.7928009,-98.90720367
YBT,Brochet Airport,Brochet,Canada,57.8894,-101.679001
ZGR,Little Grand Rapids Airport,Little Grand Rapids,Canada,52.04560089,-95.46579742
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,Cross Lake,Canada,54.61059952,-97.76080322
YRS,Red Sucker Lake Airport,Red Sucker Lake,Canada,54.16719818,-93.55719757
YOP,Rainbow Lake Airport,Rainbow Lake,Canada,58.49140167,-119.4079971
YBY,Bonnyville Airport,Bonnyville,Canada,54.304199,-110.744003
ZNA,Nanaimo Harbour Water Airport,Nanaimo,Canada,49.18330002,-123.9499969
YGG,Ganges Seaplane Base,Ganges,Canada,48.8545,-123.4969
YDT,Boundary Bay Airport,Boundary Bay,Canada,49.0742,-123.012001
YLY,Langley Airport,Langley Township,Canada,49.10079956,-122.6309967
YFJ,Wekweètì Airport,Wekweeti,Canada,64.190804,-114.077002
RNI,Corn Island,Corn Island,Nicaragua,12.16289997,-83.063797
BZA,San Pedro Airport,Bonanza,Nicaragua,13.94999981,-84.59999847
RFS,Rosita Airport,Rosita,Nicaragua,13.88969994,-84.4088974
SIU,Siuna,Siuna,Nicaragua,13.72722244,-84.77777863
WSP,Waspam Airport,Waspam,Nicaragua,14.73919964,-83.9693985
NCR,San Carlos,San Carlos,Nicaragua,11.13339996,-84.76999664
PLD,Playa Samara/Carrillo Airport,Carrillo,Costa Rica,9.870510101,-85.48139954
COZ,Constanza - Expedición 14 de Junio National Airport,Constanza,Dominican Republic,18.90749931,-70.72190094
NEG,Negril Airport,Negril,Jamaica,18.34280014,-78.33209991
NRR,José Aponte de la Torre Airport,Ceiba,Puerto Rico,18.24530029,-65.6434021
SPB,Charlotte Amalie Harbor Seaplane Base,Charlotte Amalie,Virgin Islands,18.33860016,-64.94069672
ARR,D. Casimiro Szlapelis Airport,Alto Rio Senguer,Argentina,-45.013599,-70.812202
JSM,Jose De San Martin Airport,Jose de San Martin,Argentina,-44.04859924,-70.45890045
UYU,Uyuni Airport,Uyuni,Bolivia,-20.44630051,-66.8483963
RBQ,Rurenabaque Airport,Rerrenabaque,Bolivia,-14.42790031,-67.49680328
ABF,Abaiang Airport,Abaiang Atoll,Kiribati,1.798609972,173.0410004
ABN,Albina Airport,Albina,Suriname,5.512720108,-54.05009842
DRJ,Drietabbetje Airport,Drietabbetje,Suriname,4.111359,-54.672766
MOJ,Moengo Airstrip,Moengo,Suriname,5.6076,-54.4003
ICK,Nieuw Nickerie Airport,Nieuw Nickerie,Suriname,5.955560207,-57.03939819
OEM,Vincent Fayks Airport,Paloemeu,Suriname,3.345279932,-55.44250107
SMZ,Stoelmanseiland Airport,Stoelmans Eiland,Suriname,4.349999905,-54.41666794
TOT,Totness Airport,Totness,Suriname,5.865829945,-56.32749939
AGI,Wageningen Airstrip,Wageningen,Suriname,5.841128,-56.673328
ORJ,Orinduik Airport,Orinduik,Guyana,4.725269794,-60.03499985
NAI,Annai Airport,Annai,Guyana,3.959439993,-59.12419891
IMB,Imbaimadai Airport,Imbaimadai,Guyana,5.708109856,-60.2942009
KAR,Kamarang Airport,Kamarang,Guyana,5.865340233,-60.61420059
USI,Mabaruma Airport,Mabaruma,Guyana,8.199999809,-59.78329849
MHA,Mahdia Airport,Mahdia,Guyana,5.277490139,-59.15110016
PJC,Dr Augusto Roberto Fuster International Airport,Pedro Juan Caballero,Paraguay,-22.63999939,-55.83000183
ACD,Alcides Fernández Airport,Acandi,Colombia,8.51667,-77.3
RVE,Los Colonizadores Airport,Saravena,Colombia,6.951868,-71.857179
BQJ,Batagay Airport,Batagay,Russia,67.64800262,134.6950073
VGZ,Villa Garzón Airport,Villa Garzon,Colombia,0.978767,-76.6056
EBG,El Bagre Airport,El Bagre,Colombia,7.59647,-74.8089
CAQ,Juan H White Airport,Caucasia,Colombia,7.96847,-75.1985
COG,Mandinga Airport,Condoto,Colombia,5.08333,-76.7
TLU,Golfo de Morrosquillo Airport,Tolu,Colombia,9.50945,-75.5854
CFB,Cabo Frio Airport,Cabo Frio,Brazil,-22.92169952,-42.07429886
OPS,Presidente João Batista Figueiredo Airport,Sinop,Brazil,-11.88500023,-55.58610916
GRP,Gurupi Airport,Gurupi,Brazil,-11.73960018,-49.13219833
CMP,Santana do Araguaia Airport,Santana do Araguaia,Brazil,-9.319970131,-50.32849884
BVS,Breves Airport,Breves,Brazil,-1.636530042,-50.4435997
SFK,Soure Airport,Soure,Brazil,-0.699431002,-48.52099991
PIN,Parintins Airport,Parintins,Brazil,-2.673019886,-56.77719879
BRA,Barreiras Airport,Barreiras,Brazil,-12.07890034,-45.00899887
STZ,Santa Terezinha Airport,Santa Terezinha,Brazil,-10.46472168,-50.51861191
MQH,Minaçu Airport,Minacu,Brazil,-13.5491,-48.195301
AUX,Araguaína Airport,Araguaina,Brazil,-7.22787,-48.240501
NVP,Novo Aripuanã Airport,Novo Aripuana,Brazil,-5.118030071,-60.36489868
FRC,Tenente Lund Pressoto Airport,Franca,Brazil,-20.592199,-47.3829
DOU,Dourados Airport,Dourados,Brazil,-22.2019,-54.926601
LBR,Lábrea Airport,Labrea,Brazil,-7.278969765,-64.76950073
ROO,Maestro Marinho Franco Airport,Rondonopolis,Brazil,-16.586,-54.7248
GPB,Tancredo Thomas de Faria Airport,Guarapuava,Brazil,-25.38750076,-51.52019882
JCB,Santa Terezinha Airport,Joacaba,Brazil,-27.17140007,-51.55329895
RVD,General Leite de Castro Airport,Rio Verde,Brazil,-17.83472252,-50.95611191
AAX,Romeu Zema Airport,Araxa,Brazil,-19.5632,-46.96039963
MBZ,Maués Airport,Maues,Brazil,-3.37217,-57.7248
RBB,Borba Airport,Borba,Brazil,-4.406340122,-59.60240173
CIZ,Coari Airport,Coari,Brazil,-4.134059906,-63.13259888
BAZ,Barcelos Airport,Barcelos,Brazil,-0.981292,-62.919601
DMT,Diamantino Airport,Diamantino,Brazil,-14.37689972,-56.40039825
GNM,Guanambi Airport,Guanambi,Brazil,-14.20820045,-42.74610138
QDJ,Tsletsi Airport,Djelfa,Algeria,34.6657,3.351
NZA,Nzagi Airport,Nzagi,Angola,-7.716939926,21.35820007
LBZ,Lucapa Airport,Lucapa,Angola,-8.445727348,20.73208618
KNP,Capanda Airport,Kapanda,Angola,-9.769370079,15.4553194
AMC,Am Timan Airport,Am Timan,Chad,11.0340004,20.27400017
GSQ,Shark El Oweinat International Airport,Sharq Al-Owainat,Egypt,22.58569908,28.71660042
MRB,Eastern WV Regional Airport/Shepherd Field,Martinsburg,United States,39.40190125,-77.98459625
AWA,Awassa Airport,Awasa,Ethiopia,7.066999912,38.5
JIJ,Wilwal International Airport,Jijiga,Ethiopia,9.3325,42.9121
MKS,Mekane Selam Airport,Mekane Selam,Ethiopia,10.7254,38.7415
DBM,Debra Marcos Airport,Debre Marqos,Ethiopia,10.35000038,37.71699905
DBT,Debre Tabor Airport,Debre Tabor,Ethiopia,11.96700001,38
